ICD_1,ICD_2,COUNT
997.1,276.8,1
997.1,276.9,1
42,482.1,1
997.1,276.1,1
997.1,276.7,1
731.8,410.71,1
305.1,518,1
458.21,585.6,1
285.22,560.2,1
285.22,560.1,1
38.49,682.7,1
996.82,532.5,1
491.9,517.8,1
8.45,V58.65,1
432.1,428.3,1
482.41,491.21,1
425.4,38.49,1
995.92,404.03,1
198.5,707.8,1
E858.3,403.91,1
V01.1,327.23,1
996.69,70.7,1
38.11,276.52,1
403.91,41.2,1
511.1,410.71,1
293,403.91,1
274.9,185,1
599,453.4,1
428,434.11,1
V63.2,280.9,1
V15.3,707.8,1
576.2,785.52,1
576.2,785.59,1
E934.2,424.1,1
272,444,1
272,441,1
482.83,V09.0,1
38.9,275.2,1
410.11,410.71,1
693,337.1,1
996.65,595.2,1
715.9,E884.4,1
518.5,274.9,1
V43.4,426.4,1
784.7,719.06,1
414.02,518.84,1
E933.1,611.1,1
394.2,427.5,1
414.02,518.81,1
362.01,596.4,1
E942.6,345.71,1
507,295.9,1
158,799.02,1
V10.89,427.31,1
496,596.6,1
458.2,290,1
366.9,250.61,1
327.23,707.8,1
424,458.21,1
263.9,458.21,1
398.91,861.21,1
585.6,682.7,1
536.41,519.3,1
E878.8,147.9,1
162.8,E888,1
112.2,585.6,1
457.8,494,1
291.81,486,1
197.7,543.9,1
414,578.9,1
E879.8,416.8,1
327.23,536.3,1
244.3,585.5,1
V44.0,389.9,1
806,507,1
274,411.89,1
812.09,785.59,1
V10.05,V10.3,1
427.89,508,1
349.82,427.31,1
934.9,493.2,1
38.9,287.4,1
585.9,E888.9,1
518.83,412,1
V44.0,707,1
295.6,507,1
780.39,995.91,1
365.22,250.13,1
577,371.4,1
997.3,482.83,1
427.5,508.1,1
V45.81,807.01,1
198.5,799.02,1
507,V66.7,1
V13.01,704.8,1
428.4,482.83,1
482.41,282.62,1
453.8,285.1,1
478.29,308.2,1
287.4,287.5,1
426.11,401.9,1
414.01,42,1
453.8,285.9,1
511.9,723.1,1
V42.0,276.6,1
V42.0,276.7,1
253.5,276.5,1
428.21,569.83,1
253.5,276.1,1
482.41,518.83,1
205,466,1
285.9,V44.59,1
707.09,562.12,1
431,197.7,1
995.92,V10.87,1
493.9,342.9,1
572.2,567.2,1
285.1,482.83,1
410.91,568.89,1
599.7,512.8,1
428.2,536.3,1
599.7,512.1,1
V55.0,112,1
372.3,550.9,1
305.9,507,1
300,250,1
593.9,482.1,1
V49.75,305.51,1
518,250.11,1
401.9,V45.73,1
519.02,281.9,1
789.5,585.6,1
31.2,466,1
453.4,253.5,1
459,286.9,1
E878.8,518.84,1
571.2,427.31,1
873.59,427.5,1
453.4,253.2,1
250.7,250,1
8.45,440,1
288.8,507,1
995.92,441.01,1
995.92,441.02,1
204.1,287.4,1
287.5,724.01,1
284.8,276,1
311,707.8,1
E932.0,427.1,1
V45.01,585,1
518.84,E947.9,1
410.91,V42.0,1
714,414.01,1
570,41.4,1
518,V45.82,1
276.52,424,1
279,428,1
530.81,237.1,1
286.7,70.44,1
484.7,486,1
E930.5,574.2,1
287.4,682.3,1
440.22,427.5,1
567.2,997.1,1
278,599.7,1
567.2,997.3,1
427.1,572,1
427.1,570,1
579.3,584.9,1
428,585.5,1
969.4,965,1
285.21,998.32,1
921.2,V54.17,1
327.23,414.01,1
276.5,70.53,1
278.1,995.92,1
707.03,V09.81,1
285.9,682.1,1
414,V10.52,1
V44.0,560.9,1
996.81,453.8,1
202.1,250.62,1
410.92,780.57,1
V58.61,473.2,1
996.81,453.4,1
396.2,286.9,1
276.52,280,1
197,197.2,1
250.13,571.2,1
282.5,789.5,1
300.4,38.49,1
285.9,337.3,1
401.9,785.5,1
576.1,693,1
41.7,276.5,1
560.89,511.8,1
693,599,1
38.49,780.2,1
V45.81,995.94,1
508.1,E878.8,1
785.52,398.91,1
E947.9,518.81,1
785.52,998.89,1
424.2,532.1,1
286.6,584.9,1
780.57,397,1
V49.75,276.5,1
599,790.4,1
710.4,507,1
434.11,998.59,1
403.91,V54.17,1
478.29,707.03,1
414.02,286.9,1
V15.82,V45.81,1
997.4,478.31,1
285.21,369,1
482.1,585.9,1
421,272,1
427.31,200.03,1
397,455.3,1
428,70.32,1
512.1,427.5,1
596.8,584.5,1
398.91,38.9,1
782.1,682.3,1
560.81,285.9,1
427.31,595.82,1
530.81,785.59,1
V58.67,202.1,1
V66.7,785.52,1
428.32,424,1
V10.11,287.4,1
410.91,730.07,1
250.01,250.53,1
E888.9,530.81,1
789.5,707.12,1
336.3,412,1
571.5,575.11,1
569.62,427.31,1
707.07,V42.2,1
786.59,416.8,1
424.1,276.5,1
790.7,518.82,1
780.39,438.89,1
263.9,557.1,1
575.1,444,1
996.81,311,1
415.19,584.5,1
38.9,934.9,1
812.09,38.9,1
V44.0,996.1,1
998.59,425.4,1
196,V10.52,1
996.86,719.46,1
453.8,250,1
357.2,274.9,1
998.12,V58.61,1
799.02,285.1,1
410.91,238.4,1
998.12,V58.67,1
410.91,238.7,1
38.49,518.81,1
38.49,518.84,1
272,403.01,1
285.9,398.91,1
162.2,578.9,1
518.81,V46.11,1
V53.31,E931.9,1
779.89,746.85,1
722.93,280,1
571.5,415.11,1
530.81,323.9,1
250.13,250.51,1
599,427.89,1
434.91,806.08,1
591,319,1
780.6,285.1,1
790.7,410.41,1
70.54,304.01,1
V44.1,440,1
780.6,285.9,1
996.65,V58.65,1
276.7,V58.67,1
808,427.31,1
411.1,414.8,1
424,V43.64,1
934.9,300,1
530.81,V45.2,1
530.81,V45.1,1
E878.2,398.91,1
518.81,V08,1
428.42,585,1
583.81,790.7,1
427.31,428.4,1
E870.0,785.59,1
244.9,530.5,1
V45.3,250.6,1
V45.3,250.5,1
250,155,1
150.5,358.01,1
572.3,401,1
8.45,416.8,1
557.1,424.2,1
518.84,E933.1,1
398.91,785.59,1
285.22,300,1
584.9,782,1
398.91,785.51,1
398.91,785.52,1
785.59,421,1
585.3,507,1
V58.65,466,1
197.4,576.1,1
599,E870.0,1
136.3,572,1
585.9,593.9,1
707.03,518.84,1
V10.11,995.9,1
511.9,478.29,1
998.12,E929.0,1
414.02,38.9,1
570,155.2,1
8.45,493.2,1
518.81,295.3,1
274,274.9,1
996.64,250.61,1
432.1,493.2,1
404.93,796,1
571.5,V49.62,1
522.4,337.3,1
433.1,412,1
522.4,996.81,1
459,269.8,1
263.9,V58.65,1
327.23,584.5,1
518.84,591,1
530.81,162.3,1
287.4,284.8,1
518.5,416.8,1
401.9,682.3,1
38.11,280.9,1
401.9,682.7,1
590.1,344,1
205,355.8,1
250.7,E947.8,1
521,351,1
251.8,278,1
276.5,707.12,1
333.2,511.9,1
251.8,276,1
518.81,289.8,1
358.01,512.8,1
31.2,519.1,1
600.01,403.9,1
38.9,478.31,1
427.31,285.22,1
790.92,305.1,1
286.7,404.03,1
280,70.32,1
785.52,V49.75,1
573.9,733,1
585.9,V10.3,1
344.1,682.2,1
305.1,287.4,1
458.9,557.9,1
482.1,707.03,1
596.1,311,1
722.1,274.9,1
878.2,41.7,1
428,410.81,1
572.3,998.11,1
759.89,428,1
V45.01,V55.0,1
430,293,1
360.03,371.4,1
38.3,E932.0,1
521,348.31,1
41.11,995.93,1
733,512.1,1
362.81,478.33,1
571.5,E870.0,1
693,517.2,1
V45.82,365.9,1
584.5,755.59,1
211.3,996.72,1
250.61,996.86,1
205,V10.87,1
E942.0,682.2,1
E942.0,682.3,1
500,285.8,1
693,251.8,1
424.1,585.9,1
519.1,682.2,1
569.81,253.6,1
E932.0,38.9,1
250.5,V15.81,1
150.8,276,1
197,415.19,1
516.8,428.3,1
491.21,269.8,1
427.1,276.7,1
E849.7,486,1
358,276,1
996.59,V09.0,1
785.5,253.5,1
428.3,305,1
251.8,54.2,1
493.2,253.2,1
785.5,253.2,1
276.2,336.3,1
707.14,934.8,1
455,41.11,1
V44.4,E911,1
569.81,293,1
250.6,250.02,1
263.9,V15.82,1
112.2,V45.02,1
530.89,530.81,1
553.3,281.1,1
348.5,38.9,1
934.1,V12.59,1
250.01,401.9,1
584.5,38.42,1
284.8,576.1,1
276.5,V42.0,1
428.3,38.11,1
458.21,201.5,1
452,995.92,1
996.59,V15.3,1
344.1,996.62,1
401.9,70.44,1
530.81,568,1
V16.3,616.8,1
530.81,564,1
300,496,1
569.83,998.11,1
112.5,996.81,1
365.9,567.2,1
456.2,197.7,1
585.3,250.01,1
300.4,553.3,1
70.7,V45.81,1
998.11,788.29,1
214.8,518.81,1
441.1,518.5,1
E878.8,E878.6,1
V10.03,998.3,1
459,V45.61,1
707,568,1
255.4,493.9,1
425.7,584.5,1
570,996.81,1
286.9,E931.9,1
401.9,532.2,1
V10.82,197.7,1
730.27,681.1,1
511.9,V66.7,1
578.9,788.2,1
331,389.9,1
348.31,V09.81,1
730.07,681.1,1
70.54,70.53,1
V55.0,281.9,1
786.52,V10.03,1
465.9,70.7,1
V09.0,596.6,1
369.6,V55.0,1
V45.82,995.94,1
456.1,272,1
996.85,348.3,1
410.71,571.5,1
V45.82,440.23,1
V44.3,425.4,1
V45.82,440.24,1
537.83,496,1
746.87,507,1
482.1,38.8,1
255.4,482.1,1
494,356.9,1
799.1,780.39,1
284.8,200.03,1
562.1,E934.2,1
572.3,414.01,1
556.9,327.23,1
285.1,156,1
285.1,155,1
250.53,401.9,1
300.4,789.5,1
537.82,789.5,1
344.1,255.4,1
E878.2,410.91,1
682.7,403.91,1
486,117.9,1
780.2,999.8,1
780.6,238.7,1
799.4,V45.81,1
V12.59,V10.47,1
493.9,276,1
496,786.09,1
995.91,537.89,1
263,457.8,1
285.1,682.7,1
428.22,585,1
V44.0,417.8,1
455.3,428.2,1
410.71,250.5,1
410.71,250.6,1
410.71,250.8,1
348.31,996.64,1
244.9,38.44,1
996.62,907.2,1
482.1,V10.3,1
274.9,560.39,1
486,V43.3,1
38,425.5,1
553.3,348.5,1
285.21,331.4,1
434.91,430,1
162.2,511.8,1
415.19,V45.81,1
494.1,428,1
162.2,511.1,1
289.59,786.3,1
583.81,788.29,1
790.7,491.21,1
276.9,427.5,1
783.7,414.01,1
572.4,570,1
530.5,286.7,1
560.1,427.1,1
560.1,427.5,1
518.89,496,1
519.19,530.4,1
263.9,997.1,1
571.5,438.89,1
V45.2,782.3,1
427.31,410.12,1
285.9,784.7,1
V44.2,568,1
415.19,513,1
596.1,275.41,1
478.74,428,1
578.9,272,1
250.6,E878.8,1
996.62,997.2,1
799.02,707.15,1
997.3,909.2,1
790.7,878.2,1
345.3,518.5,1
996.86,995.92,1
285.9,201.9,1
V42.83,276.7,1
112.2,275.41,1
253.6,276.2,1
253.6,276.1,1
250.61,790.7,1
276,250.41,1
428,238.4,1
427.81,792.1,1
440.1,403.01,1
799.1,285.9,1
401.9,281.9,1
729.9,427.31,1
250.51,274.9,1
42,293,1
562.11,996.01,1
746.87,519.1,1
584.5,261,1
344,337.3,1
453.8,348.1,1
348.4,281.1,1
276,38.49,1
E933.1,466,1
403.91,998.32,1
V43.3,V44.0,1
493.2,585,1
785.51,244.3,1
427.1,358,1
707.07,707.14,1
428,202.8,1
496,403,1
584.5,424.2,1
535.4,584.5,1
250.01,38.9,1
197.2,431,1
996.85,868.03,1
584.5,194,1
456.2,537.83,1
V58.61,276.51,1
427.31,682.1,1
281.1,780.01,1
427.1,568.81,1
518.82,253.5,1
38.43,518.84,1
112,E932.0,1
560.9,518.83,1
324,V09.0,1
300.4,719.06,1
482.41,414.8,1
427.31,276.4,1
427.31,276.9,1
E928.9,785.52,1
525.1,998.83,1
567.2,584.8,1
585.6,38.44,1
214.8,38.9,1
348.4,428.32,1
567.2,584.5,1
V45.81,V09.0,1
414.01,512.8,1
997.3,425.4,1
453.41,285.1,1
578,410.92,1
578,410.91,1
453.2,493.9,1
V45.1,518,1
786.59,518.5,1
276.5,327.23,1
996.04,787.01,1
806.09,570,1
517.2,428,1
38.8,250.02,1
532,486,1
E879.6,511.9,1
276,557,1
V15.84,V15.81,1
596.1,584.9,1
682.7,428.31,1
285.9,V44.3,1
599,719.47,1
272,250.43,1
428.4,287.4,1
536.3,998.12,1
792.1,276.1,1
205.1,289.8,1
770.6,518.81,1
38.9,276.52,1
996.04,585.5,1
403.91,V42.2,1
276.3,425.4,1
403.91,V42.0,1
272,578.9,1
452,70.71,1
518.82,278.01,1
772.6,765.19,1
253.6,V10.3,1
438.9,276.4,1
38.11,575.11,1
998.59,571.2,1
8.45,38.11,1
202.8,799.4,1
458.9,V55.2,1
38.11,272,1
420.9,453.8,1
440.24,405.91,1
785.52,473.9,1
996.81,570,1
785.52,473.2,1
466.11,276,1
348.4,365.63,1
255.4,V44.0,1
V46.1,427.31,1
995.27,253.5,1
357.2,790.7,1
585.6,600,1
410.01,780.57,1
920,362.01,1
263.9,423,1
V03.82,V12.59,1
426.3,305.61,1
263.9,427,1
323.9,255.4,1
428,441.2,1
428,441.3,1
V45.1,998.31,1
724.5,E947.8,1
V15.3,276.7,1
518.81,250.13,1
496,289.81,1
70.54,V45.2,1
70.54,V45.3,1
344,486,1
414.8,369.3,1
789.5,140.9,1
997.1,266.2,1
535.4,486,1
276.2,345.9,1
537.84,411.1,1
578,996.81,1
560.1,995.92,1
244.9,492.8,1
428.4,486,1
V45.77,510.9,1
867,276.2,1
746.89,751.69,1
280,112.1,1
280,112.2,1
438.2,518,1
38.49,53.9,1
V44.4,428,1
V45.3,V18.0,1
112.4,789.5,1
571.5,250.41,1
996.81,456.1,1
440.23,998.2,1
495.8,786.3,1
V43.3,424.1,1
998.12,V45.01,1
276.8,508.1,1
250.41,682.7,1
394,790.92,1
38.1,250.82,1
401.9,550.9,1
428.31,V45.81,1
428.31,V45.82,1
54.79,263.9,1
357.2,710.9,1
V62.5,584.9,1
401.9,275.3,1
491.21,V10.46,1
V42.83,250.61,1
412,198.5,1
V44.0,345.3,1
412,198.3,1
518.84,345.3,1
600,713.5,1
593.89,403.91,1
996.74,807.2,1
280,569.69,1
V45.01,286.6,1
401.9,733,1
512.1,V42.2,1
280,569.61,1
276.7,525.1,1
571.8,572.2,1
344,996.1,1
998.2,280.9,1
197.2,117.3,1
719.46,397,1
786.2,362.01,1
286.6,560.1,1
996.73,707.12,1
410.11,486,1
E930.5,550.9,1
428,714,1
788.3,579.3,1
528,8.45,1
255.4,707.12,1
447.1,8.45,1
112,251.8,1
295.9,276.5,1
785.52,519.1,1
287.5,493.2,1
V10.11,425.4,1
537.83,790.92,1
287.5,263.9,1
486,150.8,1
824.4,599,1
276.1,272.4,1
997.2,785.52,1
997.2,785.51,1
746.89,770.4,1
344.1,285.1,1
493.2,70.54,1
344.1,285.9,1
434.91,458.9,1
V42.2,411.1,1
585.6,278.01,1
E930.5,584.5,1
348.5,584.9,1
998.12,695.1,1
507,998.83,1
552.8,V10.46,1
518,456.21,1
277.87,507,1
250.8,E888.9,1
682.2,427.89,1
607.1,428,1
V44.4,414.01,1
425.4,349.82,1
518.81,E932.3,1
362.01,427.1,1
996.4,428,1
V53.31,584.5,1
998.12,785.59,1
E930.8,204,1
507,391.1,1
787.3,518.83,1
272,796.3,1
726.69,412,1
491.21,999.9,1
255.4,E936.0,1
711.06,305.1,1
284.8,200.2,1
682.2,583.81,1
428.2,244.3,1
707.14,507,1
751.62,996.81,1
765.19,518.81,1
711.06,284.8,1
569.49,250,1
V46.1,518.84,1
V46.1,518.83,1
198.3,593.9,1
756.19,741.9,1
287.5,456.21,1
38,429.9,1
244.9,459.89,1
996.74,781.99,1
996.62,V02.59,1
568,E879.1,1
532.4,280.9,1
519.1,250,1
729.1,287.5,1
729.1,287.4,1
996.62,V44.59,1
V66.7,518.89,1
518.84,412,1
305,403.91,1
252,38.9,1
478.74,780.57,1
427.41,401.9,1
996.65,276,1
996.62,719.06,1
730.08,401.9,1
117.9,202.8,1
733,327.23,1
574.2,518.83,1
453.8,V45.01,1
424.1,V45.81,1
253.5,V09.0,1
707.14,458.9,1
790.92,414.01,1
998.32,309,1
244.9,437,1
276.51,332,1
38.9,511.1,1
414,424,1
70.54,790.7,1
285.9,V43.3,1
996.82,244.9,1
682.7,8.45,1
500,414.01,1
285.9,250.5,1
285.9,250.7,1
276.7,518.5,1
112,568,1
275.42,285.29,1
238.7,528.9,1
560.2,V45.77,1
424,998.6,1
V58.67,790.6,1
41.2,585.6,1
784.3,535,1
38.49,458.8,1
150.5,458.29,1
782.1,287.5,1
560.1,276.2,1
V45.3,414.01,1
E879.0,998.11,1
459,536.3,1
294.8,584.5,1
150.5,783.7,1
250.13,427.5,1
428.31,41.4,1
V43.4,414.01,1
511.9,996.82,1
197.6,156,1
519.01,276.7,1
272,V09.80,1
577,412,1
287.3,401.9,1
518.81,780.2,1
790.7,285.9,1
790.7,285.1,1
519.1,507,1
772.6,746.85,1
285.1,V45.73,1
V45.01,733,1
V15.3,787.91,1
799.02,41.11,1
428.3,434.91,1
806.09,584.5,1
515,E878.0,1
518.89,585.9,1
571.5,410.71,1
8.45,459.2,1
441.4,53.79,1
250,E935.2,1
721,272,1
276.5,V43.65,1
E932.0,253.5,1
790.92,369.6,1
998.32,567.21,1
998.32,567.22,1
38.11,482.1,1
518.5,998,1
403.91,288.6,1
996.85,285.22,1
611,518.82,1
286.7,575.11,1
482.41,410.41,1
427.5,518.5,1
585.5,571.1,1
585.5,571.2,1
453.41,995.92,1
576.8,271.8,1
414.8,599,1
403.91,997.4,1
V15.84,518.81,1
453.8,E888.9,1
718.88,427.31,1
453.41,707.12,1
971.3,403.91,1
426.11,250,1
E934.2,427.81,1
530.81,789.5,1
286.7,996.59,1
511.9,820.21,1
E934.2,427.89,1
V45.77,518.84,1
414.01,E849.8,1
372.3,530.81,1
560.81,567.21,1
38.9,290.4,1
992,403.91,1
410.71,567.22,1
414.01,E849.7,1
996.81,518.84,1
70.54,155.2,1
788.5,682.6,1
518.81,440.2,1
276.52,53.79,1
996.81,518.89,1
428.32,585.6,1
428.3,710.1,1
276.5,729.9,1
274.9,707.14,1
70.44,482,1
560.89,808,1
V45.82,425.4,1
812.03,396.3,1
V44.1,785.4,1
998.2,112,1
486,327.23,1
427.31,456.1,1
573.9,404.03,1
150.5,311,1
V45.3,707.07,1
244.9,611.1,1
427.41,496,1
414,244.3,1
494,486,1
786.2,536.3,1
996.1,285.9,1
286.6,458.29,1
681,38.9,1
309,308.2,1
250,38.43,1
285.9,995.91,1
491.21,162.8,1
263.9,251.8,1
331,507,1
491.21,162.2,1
154.1,427.31,1
789.5,305.53,1
491.21,998.11,1
272,440.23,1
272,440.22,1
722.93,424.1,1
572,518.81,1
311,410.91,1
V12.51,478.33,1
427.89,784.3,1
276,289.81,1
998.12,806.08,1
496,600,1
276.7,596.4,1
578.9,343.9,1
272,728.88,1
348.4,511.9,1
998,486,1
V10.46,345.9,1
787.2,369,1
263.9,560.81,1
707,E888,1
197,518.82,1
263.9,507,1
V42.81,729.9,1
414,427.89,1
572.3,156,1
518.5,V10.3,1
568,482.1,1
261,599,1
250.01,425.4,1
V55.0,496,1
996.72,414.02,1
425.4,398.91,1
V10.3,482,1
196,285.9,1
820.09,250.4,1
780.39,54.2,1
V11.3,427.31,1
585.9,482.1,1
276.2,525.1,1
250,812.4,1
785.51,369.3,1
434.91,600,1
519.1,997.4,1
V45.82,311,1
482.83,E932.0,1
V10.06,410.71,1
997.4,455.2,1
287.5,398.91,1
584.5,41.3,1
V66.7,995.92,1
331.4,250.41,1
280,441.2,1
155,410.71,1
250.4,V12.59,1
423.9,584.5,1
528,205,1
294.1,V58.67,1
585.9,577,1
707,518.5,1
285.21,428.41,1
V10.3,V10.05,1
577,707.8,1
365.9,785.52,1
518.89,41.2,1
V10.3,789.5,1
527.2,274.9,1
253.6,403.9,1
571.8,998.2,1
557.1,596.6,1
V10.46,38.8,1
482.9,285.1,1
250.02,8.45,1
415.19,401.9,1
403.91,317,1
465.9,253.6,1
V66.7,397,1
557,996.74,1
996.81,789.5,1
416.8,591,1
428.31,8.45,1
427.5,V10.52,1
V10.11,785.52,1
441.4,557,1
278,780.57,1
995.92,553.1,1
562.1,410.71,1
447.1,V09.0,1
518.5,276.52,1
185,70.54,1
453.4,250,1
E942.6,428.3,1
518.81,575.1,1
38.49,8.45,1
995.92,934.9,1
V58.67,250.41,1
427.5,780.6,1
117.9,995.92,1
117.9,995.91,1
V44.0,440.24,1
785,V10.03,1
707,427.32,1
511.9,560.81,1
421,V45.02,1
421,V45.01,1
482.41,519.02,1
693,238.7,1
530.5,570,1
401.9,569.5,1
584.5,V08,1
788.29,198.5,1
530.81,38.8,1
478.31,530.3,1
394,398.91,1
998.12,V55.2,1
427.89,E936.4,1
522.4,682.2,1
585.6,397,1
327.23,427.31,1
V10.3,997.4,1
276.51,585.4,1
496,722.92,1
579.8,276.1,1
579.8,276.3,1
309,250.8,1
599,578,1
V45.3,785.52,1
710.2,496,1
482.2,584.9,1
599,570,1
202.11,584.5,1
440.24,V49.76,1
560.1,510.9,1
V54.17,574.2,1
285.22,E947.8,1
294.8,V45.01,1
295.7,276.2,1
295.7,276.1,1
584.9,466,1
285.8,112,1
578,518.5,1
410.72,V45.81,1
287.4,38.3,1
287.4,38.1,1
285.29,V55.0,1
584.9,366.9,1
V11.3,996.82,1
31.2,491.21,1
576.1,428,1
584.9,38,1
275.3,719.47,1
311,428.3,1
300,401.9,1
482.1,416.8,1
V10.52,427.5,1
295.9,599,1
999.2,486,1
305.1,E912,1
398.91,682.2,1
362.01,250.13,1
362.01,250.12,1
996.85,784.7,1
272,583.81,1
482.89,748.3,1
996.81,337,1
737.43,38.9,1
577,349.82,1
202.8,41.4,1
569.62,425.8,1
276.4,780.39,1
336.3,414.01,1
560.1,349.82,1
E939.4,288,1
424,289.81,1
574.2,357.2,1
995.94,518.81,1
V42.0,486,1
340,V45.3,1
414.01,203,1
535.51,441.2,1
784.3,707.07,1
38,424,1
576.2,569.69,1
567.2,155,1
V45.02,486,1
453.8,244.9,1
403.91,535.41,1
401.9,440.2,1
785.59,517.8,1
V44.4,431,1
998.59,304.7,1
585.6,519.1,1
518.5,532.5,1
599,707.07,1
V12.51,453.41,1
821.21,428,1
584.9,V10.87,1
410.91,266.2,1
V42.0,590.1,1
584.9,202.8,1
327.23,996.81,1
443.9,E934.2,1
287.5,V12.51,1
438.89,70.54,1
305.01,780.39,1
272.4,285.9,1
272.4,285.8,1
38.9,437.2,1
530.12,70.54,1
287.5,V12.59,1
707.05,259.4,1
437.3,431,1
785.51,456.2,1
790.7,907.2,1
V09.0,482.1,1
785.52,344.1,1
996.62,70.32,1
486,283.19,1
278.01,458.9,1
38.49,410.71,1
707.8,997.1,1
707,998.59,1
414.02,276.5,1
424,V10.3,1
570,785.51,1
584.5,750.4,1
457.1,V12.59,1
592,998.12,1
V09.0,907.2,1
8.45,511,1
532,V08,1
995.91,785.4,1
572.3,E933.1,1
276.8,8.45,1
271.8,V42.0,1
707.8,E928.9,1
253.5,203,1
425.1,995.92,1
507,112.84,1
588,570,1
733,V10.51,1
414.01,782.1,1
276.1,799.4,1
263.9,579.3,1
531.9,785.51,1
337.1,362.01,1
V42.83,E878.0,1
518.83,403.91,1
41,757,1
287.5,410.92,1
E879.0,790.6,1
396.2,397,1
519.02,38,1
440.23,276.1,1
427.1,711.06,1
733,285.1,1
555.9,285.9,1
555.9,304.7,1
V15.88,287.5,1
442.3,427.31,1
252,276.2,1
V09.0,421,1
201.52,E947.8,1
572.2,V10.46,1
V49.75,780.1,1
426.11,725,1
V43.3,707.12,1
259.4,276.1,1
70.32,507,1
458.9,259.4,1
276.7,780.2,1
427.32,536.49,1
518.81,758.9,1
271.8,453.8,1
V63.2,878.2,1
V44.0,710.4,1
995.92,567.21,1
274.9,519.1,1
V44.3,255.4,1
38.3,707.03,1
8.45,376.01,1
799.1,599,1
995.91,507,1
737.43,284.8,1
437.3,995.93,1
285.1,996.42,1
135,996.64,1
482.41,997.62,1
707.8,584.9,1
V15.3,553.1,1
361.89,349.82,1
410.72,V58.61,1
537.82,244.9,1
403.91,250.02,1
403.91,250.01,1
482,410.91,1
482.41,202.8,1
584.5,428.2,1
691.8,38.11,1
996.59,V43.64,1
112.2,707.03,1
536.8,535.5,1
420.99,453.4,1
585.6,569.69,1
V64.1,285.21,1
585.6,569.61,1
V12.59,757,1
434.11,410.41,1
42,424,1
401.9,117.3,1
518.81,596.54,1
287.5,311,1
998.12,853.01,1
428.23,428,1
585.6,348.31,1
360.03,349.82,1
423.9,510.9,1
998.13,276.2,1
428.4,244.9,1
338.3,193,1
433.1,785.52,1
518.83,E878.3,1
42,397,1
507,285.29,1
772.6,771.81,1
V55.0,458.9,1
191.8,401.9,1
799.4,853.01,1
286.9,V42.2,1
394.2,V42.2,1
276.2,185,1
459.81,428,1
518.83,324,1
431,205.1,1
458.9,288.62,1
414,585.6,1
295.9,276.52,1
396.2,427.5,1
278,305.1,1
519.19,276,1
285.29,204,1
425.4,707.03,1
519.02,V66.7,1
536.3,410.72,1
428.32,38.11,1
285.9,427,1
516.8,V45.82,1
70.7,V43.3,1
244.9,V42.81,1
453.8,304.7,1
427.32,V66.7,1
584.5,568,1
770.6,751.69,1
V64.1,410.92,1
V64.1,410.91,1
38.49,162.9,1
507,292.81,1
682.6,996.74,1
244.9,V11.3,1
410.92,730.07,1
410.91,518.5,1
567.22,569.81,1
427.31,737.43,1
710.1,486,1
275,284.8,1
414,599.7,1
785.52,568,1
276.5,575.11,1
E885.9,729.1,1
V46.11,995.92,1
423.8,428.2,1
998.11,250.52,1
812.09,789.5,1
V45.3,996.62,1
443.9,458.9,1
412,287.5,1
112.2,518.84,1
V10.3,438.2,1
285.9,280,1
112.2,518.81,1
288.6,585.9,1
707.14,532.2,1
112.2,518.89,1
996.81,V49.62,1
751.62,V58.65,1
276.51,693,1
518.84,780.57,1
444,422.92,1
V45.81,478.29,1
285.29,427.81,1
600.01,583.81,1
198.5,V10.52,1
285.9,410.51,1
V10.05,250,1
466,482.1,1
357.2,365.22,1
294.1,733,1
311,588,1
996.74,424,1
693,550.9,1
276.2,780.79,1
412,414.02,1
511.9,286.9,1
585,557.9,1
441.4,512.1,1
V10.11,198.3,1
V10.11,198.5,1
573.8,996.81,1
300,38.49,1
E933.1,698.9,1
458.29,537.81,1
E878.0,995.92,1
197,427.41,1
41.7,244.9,1
428.32,998.11,1
305.1,507,1
585.6,427.32,1
518.81,784.7,1
41.89,V49.83,1
401.9,753.1,1
70.32,38.49,1
772.6,271,1
493.2,424,1
197.6,197.7,1
401.9,41.04,1
584.9,290.4,1
253.2,434.91,1
780.39,853.01,1
585.3,596.4,1
V45.1,425.4,1
518,588,1
205.01,625.8,1
428.22,424,1
401.9,438.2,1
518,585,1
805.6,434.91,1
250.82,272,1
397,560.1,1
245.9,789.5,1
571.5,458.9,1
272,283.9,1
V58.61,737.41,1
556.9,550.9,1
560.89,V45.02,1
560.89,V45.01,1
572.2,853.01,1
482.41,70.2,1
518.81,466,1
560.1,42,1
715.9,719.06,1
441.4,519.01,1
304.73,584.5,1
511.9,276.6,1
441.4,519.09,1
511,444.1,1
427.5,E879.2,1
427.5,E879.1,1
790.7,571.5,1
790.7,571.2,1
572.2,578.9,1
572.2,578.1,1
238.4,424.1,1
V49.75,349.82,1
205.1,599,1
348.3,790.7,1
V45.3,486,1
V45.79,698.9,1
344.1,562.12,1
273.8,427.1,1
790.7,599,1
276,428.41,1
403.9,710.4,1
788.2,576.1,1
E878.2,348.1,1
731.8,41.11,1
276.1,780.79,1
453.2,250.41,1
482.1,579.3,1
707.14,V44.3,1
511.9,E930.8,1
707.14,38.42,1
V66.7,V46.11,1
691.8,599,1
250.51,443.9,1
695.89,250,1
V58.67,785.59,1
584.9,453.4,1
V10.11,482.2,1
274.9,E849.7,1
585,567.2,1
403.9,996.84,1
